"","FYEAR","CIK","CONM","CONML","Enterprise Software/IT Services","Technology Delivery Services","Platform Design and Sols","Stakeholder engagement","Knowledge Management and Delivery","Sustainable Innovation and sols","Next gen payment sols","Networking sols","Integrated sols","Communication sols"
"2012_1389217",2012,1389217,"ALLDIGITAL HOLDINGS INC","AllDigital Holdings Inc",0.0922241511453726,0.0574273435070601,0.0899437459812858,0.0873664544450844,0.131751725437141,0.052736996280378,0.0760288926534989,0.116803528696757,0.181378097804789,0.114339064048633
"2012_1390292",2012,1390292,"ANOTEROS INC","Anoteros Inc",0.0795630937033665,0.0543473486036822,0.0590552646246195,0.126483834998049,0.136642877836148,0.0530393029252079,0.302331206481092,0.0604909739165849,0.0685752140478365,0.0594708828634142
"2012_1391127",2012,1391127,"LIMELIGHT NETWORKS INC","Limelight Networks Inc",0.11528962539284,0.0676629998268856,0.086450655620745,0.101387733645619,0.15296577376581,0.0546018551459582,0.0771871721308352,0.151161337983583,0.106890309671654,0.0864025368160706
"2012_1392522",2012,1392522,"FREESCALE SEMICONDUCTOR LTD","Freescale Semiconductor Ltd",0.0955089025077706,0.132667245749366,0.205862437613468,0.0567907418001775,0.0676401559548787,0.0979397729314013,0.0696541146243105,0.112775014576442,0.0732208432860428,0.0879407709561424
"2012_1392972",2012,1392972,"PROS HOLDINGS INC","PROS Holdings Inc",0.159371785481654,0.0823096391975122,0.0809770139575719,0.0846017758401898,0.0911194915669325,0.0640020973502901,0.0810860398827228,0.0932828148446653,0.205883480064226,0.0573658618142353
"2012_1393883",2012,1393883,"DHI GROUP INC","DHI Group Inc",0.124614255332759,0.070000287756053,0.0607699685638393,0.094400947204479,0.284917419602384,0.0628253641077466,0.0902773213430398,0.0648621879610004,0.0890522077637346,0.058280040364964
"2012_1394954",2012,1394954,"GT ADVANCED TECHNOLOGIES INC","GT Advanced Technologies Inc",0.0799666351153669,0.12139275903507,0.0836649832421161,0.101383503191097,0.0586582635321388,0.312073685893412,0.0742163618077571,0.0515017991704899,0.0520620619763685,0.0650799470361842
"2012_1397183",2012,1397183,"IVEDA SOLUTIONS INC","Iveda Solutions Inc",0.0886776602555773,0.0597448354331636,0.0676444553597048,0.105098627341346,0.0957366372086001,0.0930079059015066,0.078918081320814,0.21368860308209,0.0976707815627929,0.0998124125344051
"2012_1398659",2012,1398659,"GENPACT LTD","Genpact Ltd",0.210727635973221,0.0842943652387273,0.075356849399394,0.102835919886352,0.0971632337891493,0.0850211984044588,0.13374167893,0.0590935457889705,0.0842522185741854,0.067513354015541
"2012_1399587",2012,1399587,"BLUE CALYPSO INC","Blue Calypso Inc",0.0827315949603015,0.0562752844748109,0.0574479385605669,0.115781525127279,0.240543366239686,0.0624527701608734,0.158348461937978,0.0662212077138043,0.0705812592793954,0.0896165915453044
"2012_1401680",2012,1401680,"CORNERSTONE ONDEMAND INC","Cornerstone OnDemand Inc",0.161142132781303,0.0684015809093679,0.0673307100600188,0.0745000010938423,0.104304800094898,0.0558021641334661,0.0890101621398916,0.105939273418776,0.213785964738364,0.059783210630072
"2012_1402057",2012,1402057,"CDW CORP","CDW Corp",0.154883284469422,0.0950757016936887,0.0786268517968829,0.108245681497239,0.102199121162829,0.0537235777999171,0.0942871851022696,0.130436764249627,0.104576632369667,0.0779451998584585
"2012_1402436",2012,1402436,"SS&C TECHNOLOGIES HLDGS INC","SS&C Technologies Holdings Inc",0.183987499926456,0.0764968256265307,0.0721778752702192,0.113920600497498,0.0892164453549971,0.0603465217824387,0.159608265295257,0.0707699590034198,0.109466252358017,0.0640097548851667
"2012_1403161",2012,1403161,"VISA INC","Visa Inc",0.0844383637130786,0.0588927270812961,0.056547258237775,0.0851621456482641,0.10066834813727,0.0535257200071038,0.373650455868002,0.0612146685323911,0.052266175367759,0.0736341374070598
"2012_1403802",2012,1403802,"SPINDLE INC","Spindle Inc",0.0868732125892378,0.0536378374015774,0.0720752390846712,0.122024406864055,0.136194225414335,0.0603999321836655,0.248223448396762,0.070476496317965,0.0786154874567825,0.0714797142909484
"2012_1405277",2012,1405277,"CONSTANT CONTACT INC","Constant Contact Inc",0.107439351411158,0.0685146975601434,0.0654003141339131,0.073035395802578,0.24673687012275,0.0593352387456074,0.0978025696774423,0.0803849519568744,0.140736269428992,0.0606143411605416
"2012_1405495",2012,1405495,"INTERDIGITAL INC","InterDigital Inc",0.0769872119951927,0.0747849103528614,0.112971195265853,0.114948569223016,0.0777883124159733,0.084240605305219,0.0796409413402788,0.0838086111453612,0.0588752688184497,0.235954374137795
"2012_1406666",2012,1406666,"CALIX INC","Calix Inc",0.0816617697964273,0.0774609119422184,0.0722434685407234,0.0555597091775405,0.0641267307343365,0.0546757122740966,0.0695140738904113,0.264888344464404,0.0669623112841665,0.192906967895675
"2012_1408278",2012,1408278,"SYNACOR INC","Synacor Inc",0.0883420875927429,0.0621613713120557,0.0743225419977328,0.0717578858157225,0.252470614725936,0.0454245471919754,0.098832163028178,0.0935606186084071,0.100938938754154,0.112189230973096
"2012_1408710",2012,1408710,"FABRINET","Fabrinet",0.098593350769991,0.229030885118407,0.107901254366269,0.0832688790000197,0.060825281515659,0.147334107964308,0.0746648009478679,0.06784858826817,0.0639376654143754,0.066595186634933
"2012_1409197",2012,1409197,"DIMI TELEMATICS INTL INC","DiMi Telematics International Inc",0.0912947709303939,0.071341908501924,0.0660042565769565,0.107702669687299,0.0884687935738103,0.217492972066472,0.0754113162268673,0.0955746040840433,0.0935500716053231,0.0931586367469103
"2012_1410172",2012,1410172,"RUBICON TECHNOLOGY INC","Rubicon Technology Inc",0.0767521990015182,0.148871705644906,0.120061440787578,0.0505584681540207,0.0595220889530967,0.321542294306256,0.0520291436934001,0.0600397799491264,0.0595461078255145,0.051076771684583
"2012_1410428",2012,1410428,"VRINGO INC","Vringo Inc",0.0655340617283993,0.0553407132474649,0.0784201130851161,0.219170279909014,0.162306798639631,0.0711189914628593,0.0900501017352449,0.0658302907052472,0.0674064566119601,0.124822192875063
"2012_1413754",2012,1413754,"GBS ENTERPRISES INC","GBS Enterprises Inc",0.13060988774165,0.0714349845582102,0.0661087995732692,0.284183815918535,0.0857223735655215,0.052575680705584,0.0812476903965343,0.0706605938979961,0.100452543166387,0.0570036304763131
"2012_1413891",2012,1413891,"MANTRA VENTURE GROUP INC","Mantra Venture Group Inc",0.0719671081921295,0.0714537186425687,0.0642742915705533,0.162146974802169,0.0751196098996871,0.323871850165798,0.0723029906767052,0.0484626364158517,0.0476366031318703,0.0627642165026664
"2012_1413990",2012,1413990,"PORTLOGIC SYSTEMS INC","Portlogic Systems Inc",0.106581945018408,0.07675854997561,0.0787962781823833,0.111373630642898,0.171305015583827,0.062482646821974,0.103967583369361,0.0697632679985973,0.122290089992665,0.0966809924142756
"2012_1414043",2012,1414043,"FRIENDABLE INC","Friendable Inc",0.0625232384711919,0.0730977114320875,0.0569619597367531,0.225078044111903,0.0780151777959712,0.263496912481182,0.0841518545469001,0.0408867037719602,0.0523980126036513,0.0633903850483993
"2012_1414628",2012,1414628,"CALPIAN INC","Calpian Inc",0.0780107844835995,0.0606631137371679,0.0667451403957972,0.138572625334689,0.0992181547706354,0.0536900886479421,0.32143057681841,0.0498132866305272,0.0525308311039566,0.0793253980772746
"2012_1415404",2012,1415404,"ECHOSTAR CORP","EchoStar Corp",0.0758331592443808,0.0754602034198107,0.0722274791660841,0.100170869804524,0.0712839281259121,0.0671162909540715,0.0782251449649728,0.0583000168426884,0.0418863752967378,0.359496532180818
"2012_1416729",2012,1416729,"WEBXU INC","WebXU Inc",0.0984503055551095,0.0693278213283069,0.0622675213920014,0.279679608937,0.176330478204903,0.0583948909427125,0.0956450251444955,0.0440608631573837,0.0516196083765648,0.0642238769615227
"2012_1420302",2012,1420302,"LOGMEIN INC","LogMeIn Inc",0.0866037573885947,0.0527141302505971,0.0672872667517291,0.0580344113160107,0.155079208725969,0.0565500591836589,0.0848268720469863,0.208167400711532,0.152378796325236,0.0783580972996853
"2012_1421538",2012,1421538,"INFINITY AUGMENTED RLTY INC","Infinity Augmented Reality Inc",0.076132784970098,0.0568857091926809,0.0562455001269531,0.305553399302404,0.109024315207589,0.0774600202160453,0.158480474845145,0.0535527395335401,0.045437894295926,0.061227162309619
"2012_1423586",2012,1423586,"RORINE INTL HOLDING CORP","Rorine International Holding Corp",0.058034534048171,0.0565747860221404,0.0644591237946211,0.217572219189426,0.172015237032443,0.199472982270194,0.0630028990552493,0.0388389626196497,0.0732610995471721,0.0567681564209337
"2012_1423746",2012,1423746,"MONSTER ARTS","Monster Arts Inc",0.0939472312306446,0.0560603178374033,0.0573513080124524,0.174617217287447,0.238336704145734,0.0666512887877579,0.104856112779647,0.06670234803413,0.0800313971381834,0.0614460747466003
"2012_1424454",2012,1424454,"ROVI CORP","Rovi Corp",0.0808320181312039,0.0642672229925888,0.120389845860841,0.0556803469738317,0.216404335766091,0.0602514524493969,0.0729698594095969,0.0930993655987743,0.0996725565778364,0.136432996239839
"2012_1428669",2012,1428669,"SOLARWINDS INC","SolarWinds Inc",0.121713583553035,0.0821700932030656,0.07814368126132,0.0580539533391189,0.108668555229933,0.0581355689766087,0.0788836915653904,0.201831698745534,0.144562082578665,0.0678370915473296
"2012_1429592",2012,1429592,"GUARDIAN 8 HOLDINGS","Guardian 8 Holdings",0.0820002236319515,0.0695936164423965,0.0759010594486048,0.187146261976417,0.094079174857879,0.171842567726145,0.0999976344497076,0.0719346793970239,0.0651284541823267,0.0823763278875489
"2012_1432150",2012,1432150,"GIGOPTIX INC","GigOptix Inc",0.0899022500690725,0.193256519149774,0.144841498884109,0.0612027380345058,0.0613920188615312,0.0921823834137599,0.0606380635997812,0.110631190600546,0.0696219784590927,0.116331358927828
"2012_1432290",2012,1432290,"A-1 GROUP INC","A-1 Group Inc",0.0800594873977387,0.0598256365622278,0.0625914903175225,0.136989401746547,0.285908570548697,0.0662458881193473,0.0970455059717104,0.063242761929148,0.0808690786172453,0.0672221787898164
"2012_1433269",2012,1433269,"DILIGENT CORP","Diligent Corp",0.122965910712392,0.0710719877730038,0.0671700599868424,0.112083515705084,0.111337592061381,0.156838395090342,0.0994290344776392,0.0812398863618991,0.114830315052943,0.0630333027784729
"2012_1434388",2012,1434388,"WONHE HIGH-TECH INTL INC","Wonhe High-Tech International Inc",0.0752396908827393,0.0724672234946955,0.0726177127794554,0.153485115078962,0.0902024772631378,0.0931002717493846,0.096528705826778,0.0552831411665165,0.0563286364047546,0.234747025353576
"2012_1434524",2012,1434524,"CLEARSIGN COMBUSTION CORP","ClearSign Combustion Corp",0.0794658664715393,0.099066316073838,0.0803274778579538,0.0850397591098415,0.0625577135803345,0.334654637075309,0.0640857447857495,0.0650098832839317,0.058723049563983,0.0710695521975196
"2012_1437283",2012,1437283,"VIRTUAL PIGGY INC","Virtual Piggy Inc",0.0759648788234364,0.0534453231606448,0.0624016747062512,0.0996835505380251,0.22707527432355,0.0667308713932567,0.179903992697552,0.0745916410386654,0.0874144207216941,0.0727883725969239
"2012_1437395",2012,1437395,"SWISSINSO HOLDING INC","SwissINSO Holding Inc",0.0625573831925067,0.0719125061209075,0.0613501875552094,0.13457675261036,0.0672133097904617,0.393625980452631,0.0628694209451207,0.0479650001276782,0.0471829203820111,0.050746538823114
"2012_1438231",2012,1438231,"DIGIMARC CORP","Digimarc Corp",0.0870916345221287,0.0685615348516933,0.104466637378481,0.122369003490863,0.161916979887384,0.081019643862304,0.120919662303647,0.068990698975963,0.0962412777262587,0.0884229270012778
"2012_1439254",2012,1439254,"CEETOP INC","Ceetop Inc",0.0655623011829698,0.074733039888696,0.0498297300048715,0.20270754441028,0.079090602968537,0.243500200297306,0.077697684796422,0.0461960200508614,0.0472738773832841,0.113408999016773
"2012_1439299",2012,1439299,"CONSUMER CAPITAL GROUP INC","Consumer Capital Group Inc",0.0638371124500244,0.0502245884507382,0.0433890301271372,0.17613566368004,0.112453948395186,0.0765139020262664,0.135246340994081,0.0448890600407489,0.0541591055551849,0.243151248280594
"2012_1439397",2012,1439397,"NORTHSIGHT CAPITAL INC","Northsight Capital Inc",0.090963140667016,0.0705060305550274,0.0601364053800185,0.349482223457361,0.101899065449976,0.0649521720280895,0.118076287562204,0.0362283824701763,0.0453526679544519,0.0624036244756788
"2012_1439404",2012,1439404,"ZYNGA INC","Zynga Inc",0.0820000766081281,0.0540036616562418,0.0776771138906814,0.0805740224021739,0.334010638452786,0.0510746257770597,0.0943816747101744,0.0753203967999307,0.0848919822973153,0.066065807405509
"2012_1443646",2012,1443646,"BOOZ ALLEN HAMILTON HLDG CP","Booz Allen Hamilton Holding Corp",0.153001381063703,0.0770881418348091,0.0639775393125489,0.236618962837697,0.0822044001756497,0.0759346581795889,0.10223913615023,0.0580677085800151,0.0575166154876786,0.0933514563780801
"2012_1447380",2012,1447380,"MOBIVITY HOLDINGS CORP","Mobivity Holdings Corp",0.0866007041723203,0.0546676668141307,0.065448821035332,0.11523952953561,0.215518060277759,0.0555776562870726,0.11741327370851,0.0826131939462232,0.0816898382192026,0.12523125600384
"2012_1448780",2012,1448780,"MOBILEBITS HOLDINGS CORP","MobileBits Holdings Corp",0.082975257321006,0.0470194719865582,0.0585916410000101,0.146243889437468,0.240173250843463,0.0413821051659041,0.113182276089478,0.0749193868157072,0.129208890998141,0.0663038303422645
"2012_1449574",2012,1449574,"BRAVATEK SOLUTIONS INC","Bravatek Solutions Inc",0.0805505286973295,0.0683300666301434,0.0607454525098043,0.163845078088861,0.0996631544600721,0.14968598390676,0.109547705669427,0.101226505705774,0.0835458378209915,0.082859686510836
"2012_1451797",2012,1451797,"ANCHORAGE INTL HLDGS CORP","Anchorage International Holdings Corp",0.0644027230549998,0.0472908714731832,0.0521690576333187,0.33045025361829,0.193718214742001,0.0751864410289344,0.0892205279650133,0.0320894714384385,0.0367023498208945,0.078770089224927
"2012_1451951",2012,1451951,"FRIENDFINDER NETWORKS INC","FriendFinder Networks Inc",0.0801857879499234,0.0565352596984961,0.0660490940817628,0.0908797027054384,0.283595229706183,0.0565883834842005,0.10848971778106,0.0726723584894013,0.0960934000814124,0.0889110660221215
"2012_1454124",2012,1454124,"5BARZ INTERNATIONAL INC","5Barz International Inc",0.0621271780094606,0.0841391331560554,0.0790473590946923,0.0971141519271272,0.0827954393496079,0.0844139812125796,0.0624370202490616,0.0729923801893202,0.0526888634043188,0.322244493407776
"2012_1454725",2012,1454725,"VOLT SOLAR SYSTEMS","Volt Solar Systems",0.0666673461683452,0.0726571131808792,0.0829380771608639,0.270162310653522,0.150602941185081,0.0832208422033279,0.0913069696671121,0.0421643461980197,0.0770759425281706,0.0632041110546779
"2012_1462223",2012,1462223,"TRULI MEDIA GROUP INC","Truli Media Group Inc",0.0758319421537381,0.0479729258634941,0.0620371452061533,0.113310831092046,0.296696412092902,0.053321040830431,0.0760503997642662,0.0861123330914009,0.111945119344895,0.0767218505606736
"2012_1462506",2012,1462506,"SUNGAME CORP","SunGame Corp",0.0797704323190075,0.0476067072431224,0.0669081421428495,0.0779927471615525,0.299853657550871,0.0586976461627799,0.0707892591945129,0.0876959896928586,0.148055937046256,0.06262948148619
"2012_1462633",2012,1462633,"JIVE SOFTWARE INC","Jive Software Inc",0.127951233720295,0.0655570205091408,0.0734818555286472,0.0643754576582385,0.143182574073962,0.0516598404411597,0.0711618228731757,0.129338087683867,0.214134699187581,0.0591574083239333
"2012_1464766",2012,1464766,"EPCYLON TECHNOLOGIES","Epcylon Technologies Inc",0.0821234645420629,0.0573250940710799,0.0659478009302686,0.189043011263619,0.139621227363545,0.0633807638392029,0.14115761527363,0.06813531259161,0.103412219718019,0.0898534904069626
"2012_1465509",2012,1465509,"XCELMOBILITY INC","XcelMobility Inc",0.0685108843833634,0.0546252210669286,0.0620796463380921,0.121498628172879,0.115151865844284,0.0741545421649012,0.0925030233041316,0.0785747572612567,0.0805881193579102,0.252313312106254
"2012_1467373",2012,1467373,"ACCENTURE PLC","Accenture PLC",0.176089318129483,0.0905041137489166,0.0761708923062278,0.157730437043434,0.0972962923063532,0.0739883520763241,0.118610428136563,0.0641915045906346,0.0685454591984786,0.0768732024635853
"2012_1467761",2012,1467761,"ZOOM TELEPHONICS INC","Zoom Telephonics Inc",0.066090453014772,0.0988199733232309,0.0974460426446798,0.0657895168530809,0.0711233744251474,0.0533530388646788,0.0615693468902031,0.0916763665058998,0.0644489464824659,0.329682940995841
"2012_1468516",2012,1468516,"AOL INC","AOL Inc",0.0928704850063698,0.0640230884833216,0.0618463149205866,0.0775946478214683,0.312691272973447,0.0540219078432232,0.0990435621737791,0.0679746097596843,0.0820388739309784,0.0878952370871416
"2012_1473490",2012,1473490,"WALL STREET MEDIA CO","Wall Street Media Co",0.0834285830456813,0.0683338762632967,0.0606784731208395,0.120214848480321,0.277997972279175,0.0687067153007233,0.0856549097818382,0.0623583060524348,0.102165661195233,0.0704606544804575
"2012_1473597",2012,1473597,"STR HOLDINGS INC","STR Holdings Inc",0.0913733878067227,0.13067839594015,0.0880991551489495,0.0986483926369081,0.066704657477398,0.288443492162564,0.0714069946268523,0.0531635497951216,0.0504641154635033,0.06101785894183
"2012_1473654",2012,1473654,"ALPHAPOINT TECHNOLOGY INC","AlphaPoint Technology Inc",0.130774186339813,0.0452022373035043,0.0701645609988031,0.0897190657757164,0.0835112603194055,0.070549817968611,0.0668550366512678,0.107048721542736,0.287542697419072,0.0486324156810716
"2012_1473971",2012,1473971,"CITADEL EFT INC","Citadel EFT Inc",0.074744787658306,0.0577846390633922,0.0507781882952035,0.276659152158704,0.13313399926053,0.0561647965287408,0.174596662516928,0.0508816094986789,0.0594931644749542,0.0657630005445624
"2012_1474439",2012,1474439,"TELENAV INC","Telenav Inc",0.0973587015220278,0.070111450769174,0.0898709333629915,0.0654527461145243,0.193311178072093,0.0698710848606232,0.0787275765152777,0.0953476967444806,0.101225372833669,0.138723259205139
"2012_1476638",2012,1476638,"RACKWISE INC","Rackwise Inc",0.118586128127867,0.0788389420287419,0.0775015864489178,0.180442747060689,0.0871307379094501,0.0905237881542443,0.0772243004228533,0.117628130292227,0.107359885190993,0.0647637543640174
"2012_1481218",2012,1481218,"MASSIVE INTERACTIVE INC","Massive Interactive Inc",0.0704927803803155,0.0862844634993626,0.0526686251851011,0.243625309993953,0.0854692227082029,0.218395555640587,0.0962030103984315,0.0333874715054647,0.0465266487270423,0.0669469119615399
"2012_1485933",2012,1485933,"TRUNKBOW INTL HOLDINGS LTD","Trunkbow International Holdings Ltd",0.0823703981842313,0.0578500049636314,0.0638716832808369,0.11888863006426,0.092818612718962,0.0695960591598719,0.130086543764628,0.0734035983947141,0.0615119797330972,0.249602489735766
"2012_1486800",2012,1486800,"HIGHER ONE HOLDINGS INC","Higher One Holdings Inc",0.0956525050940023,0.0549302896658519,0.0522238407624051,0.0985496138707662,0.0997306877264128,0.0531802653121741,0.319900064608133,0.0551094996522456,0.107119287618078,0.063603945689931
"2012_1487347",2012,1487347,"SANTARO INTERACTIVE ENTMT CO","Santaro Interactive Entertainment Co",0.0641995212077521,0.0544529904797443,0.0598715579055191,0.109912522375269,0.230305750451937,0.0895756198190951,0.0942884822567692,0.0597229557848189,0.0779078214262462,0.15976277829285
"2012_1487906",2012,1487906,"CACHET FINANCIAL SOLUTIONS","Cachet Financial Solutions Inc",0.0968535645776394,0.0724721621690238,0.063272420451438,0.339018141305803,0.0911575655199874,0.0619723520623146,0.117632769415437,0.0442779661272599,0.0509563938667518,0.0623866645043452
"2012_1487952",2012,1487952,"VISHAY PRECISION GROUP INC","Vishay Precision Group Inc",0.0886776314554955,0.215933129876253,0.0945352854031283,0.0853325615008447,0.0640111671914224,0.209368069289515,0.0652781584440741,0.0578107079494448,0.062304625926454,0.0567486629633682
"2012_1487990",2012,1487990,"AEROFLEX HOLDING CORP","Aeroflex Holding Corp",0.084306386154714,0.195827025428716,0.119570535484122,0.0970595010270947,0.0582770590980971,0.0880967176995003,0.0653005871532696,0.0732668128520209,0.0540891798550215,0.164206195247444
"2012_1488075",2012,1488075,"INTRALINKS HOLDINGS INC","IntraLinks Holdings Inc",0.118538311341377,0.0680856565959221,0.0657155461820432,0.0741488665908958,0.105482814559154,0.0576610242080551,0.103196413495387,0.129518309174146,0.212689650110957,0.0649634077420631
"2012_1491778",2012,1491778,"ANGIE'S LIST INC","Angie's List Inc",0.102695527253136,0.0637767005273732,0.0561554713695391,0.0770131740599835,0.276455278715186,0.0660074356244038,0.110282711748953,0.0807873156652994,0.0745410663587743,0.0922853186773516
"2012_1492151",2012,1492151,"WORLD MOTO INC","World Moto Inc",0.0727312277092744,0.0733897816574386,0.0695461654089222,0.176080046772164,0.100581226202288,0.193713864210662,0.112454715953764,0.0546368134898794,0.0621925941447117,0.084673564450896
"2012_1493040",2012,1493040,"NEW MEDIA INSIGHT GROUP INC","New Media Insight Group Inc",0.105022510999565,0.0643695434112589,0.0652527325376902,0.174769720738875,0.197115010868764,0.059460008826301,0.118586444969256,0.0588696057858747,0.0677242810692229,0.0888301407931919
"2012_1493594",2012,1493594,"M/A-COM TECHNOLOGY SOLUTIONS","M/A-Com Technology Solutions Holdings Inc",0.0899931059333241,0.203475076833164,0.142769293969431,0.0764145948881301,0.0649374574181012,0.0881464570876402,0.0650979537235959,0.0903516835361863,0.0663285476605833,0.112485828949844
"2012_1495028",2012,1495028,"BASSLINE PRODUCTIONS INC","Bassline Productions Inc",0.110297775053451,0.0736663453951942,0.0669273379415804,0.301348261270752,0.133238799836723,0.0651677013304734,0.0807924629259986,0.0464176065860785,0.0613005800498436,0.0608431296099043
"2012_1495231",2012,1495231,"IZEA INC","IZEA Inc",0.0902018655193341,0.0569064671916174,0.0606127196154678,0.094291241716819,0.312294868000467,0.0576118017778395,0.102826451969478,0.0683161870405406,0.0810032575191137,0.0759351396493234
"2012_1495850",2012,1495850,"MAKISM 3D CORP","Makism 3D Corp",0.090536508494335,0.0664001525034845,0.0669951658413513,0.136479026789801,0.0893966016444022,0.0709600478316544,0.0766383288412036,0.0960732379857605,0.116047975684748,0.19047295438326
"2012_1498067",2012,1498067,"BREEDIT CORP","BreedIT Corp",0.0787816307800505,0.0555434324645986,0.0692476798422861,0.154801766287804,0.249766141699692,0.0691667179200376,0.0961844802310323,0.0656638458214277,0.0739471681392124,0.086897136813859
"2012_1499274",2012,1499274,"IMERJN INC","Imerjn Inc",0.0656680061626637,0.0423173915165302,0.0642380973573332,0.155985212488872,0.229592142961037,0.0696239012191903,0.0927363517498627,0.0507071331897903,0.107608042165465,0.121523721189255
"2012_1499961",2012,1499961,"NET ELEMENT INC","Net Element Inc",0.0676082282685852,0.0525302956629341,0.0576675258668195,0.191012363649679,0.223145833428884,0.0582353020026486,0.135197897307041,0.0577450798747116,0.0703712712038463,0.0864862027348512
"2012_1501919",2012,1501919,"SSI INVESTMENTS II LTD","SSI Investments II Ltd",0.118507333181947,0.0670930297798143,0.0721522883170167,0.0703800145635158,0.119532242030884,0.0568618179891571,0.0658547088785284,0.0768708098114479,0.299305203843539,0.0534425516041507
"2012_1505611",2012,1505611,"DECISIONPOINT SYSTEMS INC","DecisionPoint Systems Inc",0.119418310032172,0.0742562445181719,0.0745267687788303,0.187233897562528,0.0836626365880033,0.0652266840282008,0.0869751439074924,0.08291793492376,0.126082296268175,0.0997000833926661
"2012_1506270",2012,1506270,"RIGHTSCORP INC","Rightscorp Inc",0.0741090553316266,0.0599095303483269,0.0511799808053318,0.183858563474044,0.256696726362754,0.070866807462957,0.115524177363728,0.0461792697256342,0.0755072784254072,0.0661686107001895
"2012_1506439",2012,1506439,"SHARPSPRING INC","SharpSpring Inc",0.10373781556673,0.0736034284885342,0.0668056098003551,0.116807801989887,0.219108436185656,0.0530466621257787,0.109789649515771,0.087485870273882,0.0936012469367446,0.0760134791166608
"2012_1507986",2012,1507986,"JETPAY CORP","JetPay Corp",0.0605533009689648,0.0506931126386901,0.0500519191980867,0.341330702205883,0.0803287835254859,0.0509037612166577,0.206747524487412,0.0445012690299327,0.039556543522523,0.0753330832063639
"2012_1509351",2012,1509351,"EVENTURE INTERACTIVE INC","Eventure Interactive Inc",0.081594712018729,0.049844075226056,0.0647520377147482,0.319158802454067,0.138163557371588,0.0577703535967911,0.0834570634948038,0.0578737513552864,0.0856310267118326,0.0617546200560979
"2012_1511735",2012,1511735,"YAPPN CORP","Yappn Corp",0.0784718532385169,0.0548713337042118,0.0615428910017861,0.179509222943299,0.241677270427996,0.0574893148890742,0.0893658877217756,0.0640374990168288,0.104213943530678,0.0688207835258337
"2012_1511737",2012,1511737,"UBIQUITI NETWORKS INC","Ubiquiti Networks Inc",0.0920970777233245,0.0906104702460959,0.0959146565768119,0.057454702082009,0.0840443823967719,0.0572456201902658,0.0560842217391289,0.216273719966703,0.0853643197754976,0.164910829303391
"2012_1512074",2012,1512074,"RMG NETWORKS HOLDING CORP","RMG Networks Holding Corp",0.0654417142579742,0.0490486272348795,0.0495033872436302,0.422929263122857,0.0939041207301818,0.052265514940971,0.126019860743319,0.0421712382123982,0.0395489252998807,0.0591673482139088
"2012_1515003",2012,1515003,"CPI INTERNATIONAL HLDG CORP","CPI International Holding Corp",0.0672167488289354,0.163833749434827,0.0768061658309849,0.110891112346074,0.061629095996294,0.127916373392612,0.0768453623909941,0.0614478671169531,0.0486752379134386,0.204738286748887
"2012_1516079",2012,1516079,"CLOUD SECURITY CORP","Cloud Security Corp",0.0949885940596479,0.063396834311256,0.0713719159901548,0.131758503183898,0.16693866617852,0.080168633543652,0.0967466400672075,0.113869170345858,0.110834958293792,0.069926084026014
"2012_1517393",2012,1517393,"EPICOR SOFTWARE CORP","Epicor Software Corp",0.143787181214498,0.094738443480609,0.0756529655780666,0.0843907537966871,0.0815357130219547,0.0661194794968115,0.0897135047996557,0.084570551275265,0.215686795592157,0.0638046117442953
"2012_1517650",2012,1517650,"INTERACTIVE INTELLIGENCE GRP","Interactive Intelligence Group Inc",0.141990989258185,0.0693113335140661,0.0687607917035836,0.0651425688322947,0.092210730460392,0.0565408528351064,0.077570156662863,0.142037289838356,0.195246458271845,0.091188828623308
"2012_1518222",2012,1518222,"BANKRATE INC","Bankrate Inc",0.0977560709693531,0.0682914464993655,0.0634170109791005,0.0910083632608822,0.26083459033377,0.0565008046656324,0.140038914350416,0.0721671853976109,0.0779412708076531,0.0720443427362167
"2012_1520528",2012,1520528,"REAL ESTATE CONTACTS INC","Real Estate Contacts Inc",0.0760740490586022,0.0528213136640985,0.0544625554374604,0.119273096922157,0.339794487313842,0.0424376872492859,0.107432347842834,0.0601383515645805,0.0703802330830359,0.0771858778641027
"2012_1521013",2012,1521013,"PULSE NETWORK INC","Pulse Network Inc (The)",0.0976579528220208,0.0497659280885697,0.0585632800108138,0.196809427539542,0.242061826269328,0.0555831748370073,0.0616289830171947,0.0651299432271431,0.116920144970574,0.0558793392178074
"2012_1521222",2012,1521222,"CHINA XINGBANG IND GROUP INC","China Xingbang Industries Group Inc",0.0725458056870864,0.0579315630408308,0.0512065266657842,0.130624187983119,0.225808145215643,0.0833649030412099,0.0954226432080121,0.0411790636474509,0.0623248522669681,0.179592309243895
"2012_1528396",2012,1528396,"GUIDEWIRE SOFTWARE INC","Guidewire Software Inc",0.188258526891585,0.0853535031909323,0.0904465183422023,0.0921740497431613,0.0949373751148959,0.0583672614831663,0.111484019157372,0.0831463213917201,0.118601055127869,0.0772313695570957
"2012_1532595",2012,1532595,"SYMBID CORP","Symbid Corp",0.0856216063036363,0.0647674826583817,0.0660601637671451,0.125711433432503,0.239973524684893,0.0637573483815065,0.135370372084875,0.0550607994602482,0.0843088040844262,0.0793684651423852
